platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Wii U,Just Dance 2019,Ubisoft Entertainment SA,Ubisoft Paris Studios SARL,"Oct 23, 2018",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
Wii U,Just Dance 4,"Ubisoft, Inc.",Ubisoft Paris Studios SARL,"Nov 13, 2012",Action,3rd-person (Other),,,Music / rhythm,,,0,,"[75.0, 70.0, 70.0, 70.0, 60.0, 53.0]",6,66.33333333333333
Wii U,Just Dance 4: Bruno Mars - The Lazy Song,"Ubisoft, Inc.",,"Mar 07, 2013",DLC / Add-on,,,,,,,0,,,0,
Wii U,Just Dance 4: Nick Phoenix and Thomas Bergersen - Professor Pumplestickle,"Ubisoft, Inc.",,"Mar 07, 2013",DLC / Add-on,,,,,,,0,,,0,
Wii U,Just Dance: Disney Party 2,"Ubisoft, Inc.","Now Production Co., Ltd.","Oct 20, 2015",Simulation,3rd-person (Other),,Live action,Music / rhythm,,,0,,"[82.0, 60.0]",2,71.0
Wii U,Just Dance: Kids 2014,"Ubisoft, Inc.","Ubisoft Osaka Co., Ltd.","Oct 22, 2013",Action,3rd-person (Other),,,Music / rhythm,,,0,,,0,
Wii U,Just Dance Wii U,"Nintendo Co., Ltd.",Ubisoft Paris Studios SARL,"Apr 03, 2014",Action,3rd-person (Other),Fixed / flip-screen,,Music / rhythm,,,0,,,0,
Wii U,Kai: Tsukikomori,BANDAI NAMCO Entertainment Inc.,Pandora Box,"Sep 07, 2016",Adventure,,,,Visual novel,,,0,,,0,
Wii U,Kaizō Chōjin Shubibinman,"extreme Co.,Ltd.","Winds Co., Ltd.","Dec 16, 2015",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Platform",,,0,,,0,
Wii U,Kaizō Chōjin Shubibinman 3: Ikai no Princess,"extreme Co.,Ltd.",NCS Corporation,"Sep 28, 2016",Action,Side view,2D scrolling,Anime / Manga,Arcade,,,0,,,0,
Wii U,Kamaitachi no Yoru,"Spike Chunsoft Co., Ltd.","Chunsoft Co., Ltd.","Aug 07, 2013",Adventure,,,,Visual novel,,,0,,,0,
Wii U,Kanshakudama Nage Kantarō no Tōkaidō Gojūsan Tsugi,Sun Corporation,Sun Electronics Corp.,"Oct 07, 2015",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Kawa no Nushi Tsuri 3 & 4,Marvelous Inc.,"Victor Interactive Software, Inc.","May 11, 2016",Sports,Top-down,,Anime / Manga,,,,0,,,0,
Wii U,Kawa no Nushi Tsuri 5: Fushigi no Mori Kawa,Marvelous Inc.,"Tose Co., Ltd.","Jul 06, 2016","Role-playing (RPG), Simulation, Sports",Diagonal-down,Isometric,,,,,0,,,0,
Wii U,Kerbal Space Program,Squad,Squad,"Dec 31, 2016",Simulation,3rd-person (Other),,,Managerial / business simulation,,,0,,,0,
Wii U,Kick Beat,Zen Stúdió Kft,Zen Stúdió Kft,"Sep 16, 2014",Action,Diagonal-down,,,Music / rhythm,,,0,,[70.0],1,70.0
Wii U,Kick & Fennick,Abstraction Games B.V.,Jaywalkers Interactive,"Jun 02, 2016",Action,Side view,2D scrolling,,"Platform, Shooter",,,0,,[70.0],1,70.0
Wii U,Kid Icarus,Nintendo of America Inc.,"Nintendo R&D1, Tose Co., Ltd.","Jul 25, 2013",Action,Side view,2D scrolling,Anime / Manga,Platform,,,0,,,0,
Wii U,King's Knight,"Square Enix Co., Ltd.","Denyusya Square Co., Ltd.","Jul 06, 2016",Action,Top-down,2D scrolling,,Shooter,,,0,,,0,
Wii U,Kirby 64: The Crystal Shards,Nintendo of America Inc.,"HAL Laboratory, Inc.","Jul 30, 2015",Action,"Diagonal-down, Side view",,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Kirby and the Rainbow Curse,Nintendo of America Inc.,"HAL Laboratory, Inc.","Feb 20, 2015",Action,Side view,2D scrolling,,Platform,,,0,,"[85.0, 80.0, 80.0, 80.0, 80.0, 77.0, 70.0, 70.0, 65.0, 40.0]",10,72.7
Wii U,Kirby: Canvas Curse,Nintendo of America Inc.,"HAL Laboratory, Inc.","Oct 13, 2016",Action,Side view,,,Platform,,,0,,,0,
Wii U,Kirby: Mass Attack,Nintendo of America Inc.,"HAL Laboratory, Inc.","Jul 28, 2016",Action,Side view,,,"Pinball, Platform, Shooter",,,0,,,0,
Wii U,Kirby: Nightmare in Dreamland,Nintendo of America Inc.,"HAL Laboratory, Inc.","Oct 30, 2014",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Kirby's Adventure,Nintendo of America Inc.,"HAL Laboratory, Inc.","Apr 26, 2013",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Kirby's Dream Course,Nintendo of America Inc.,"HAL Laboratory, Inc., Nintendo EAD","May 23, 2013",Sports,Diagonal-down,"2D scrolling, Isometric",,Arcade,,,0,,[60.0],1,60.0
Wii U,Kirby's Dream Land 3,Nintendo of America Inc.,"HAL Laboratory, Inc.","May 23, 2013",Action,Side view,2D scrolling,Anime / Manga,"Arcade, Platform",,,0,,[40.0],1,40.0
Wii U,Kirby's Epic Yarn,Nintendo of America Inc.,"Good-Feel Co., Ltd.","Jul 28, 2016",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Kirby: Squeak Squad,Nintendo of America Inc.,"Flagship Co., Ltd., HAL Laboratory, Inc.","Jul 30, 2015",Action,,,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Kirby's Return to Dream Land,Nintendo of America Inc.,"HAL Laboratory, Inc.","Jul 30, 2015",Action,Side view,,,Platform,,,0,,,0,
Wii U,Kirby Super Star,Nintendo of America Inc.,"HAL Laboratory, Inc.","May 23, 2013",Action,Side view,2D scrolling,,Platform,,,0,,[70.0],1,70.0
Wii U,Kirby & The Amazing Mirror,Nintendo of America Inc.,"Flagship Co., Ltd., HAL Laboratory, Inc.","Apr 10, 2014",Action,Side view,2D scrolling,,"Metroidvania, Platform, Puzzle elements",,,0,,"[60.0, 40.0]",2,50.0
Wii U,Klonoa 2: Dream Champ Tournament,BANDAI NAMCO Games America Inc.,Namco Limited,"Mar 19, 2015",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Klonoa: Empire of Dreams,BANDAI NAMCO Games America Inc.,"Now Production Co., Ltd.","May 29, 2014",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,[90.0],1,90.0
Wii U,Knightmare,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Mar 19, 2014",Action,Top-down,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,Knytt Underground,Ripstone Ltd.,"Green Hill Games, Nifflas' Games","Dec 19, 2013",Action,Side view,Fixed / flip-screen,,"Metroidvania, Platform, Puzzle elements",,,0,,"[90.0, 85.0, 83.0, 76.0, 75.0, 70.0, 60.0, 60.0]",8,74.875
Wii U,Koi,CIRCLE Entertainment Ltd.,Dotoyou Games,"Jan 19, 2017",Action,Top-down,2D scrolling,,"Mini-games, Puzzle elements",,,0,,,0,
Wii U,Konami Krazy Racers,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Kobe, Inc.","Nov 26, 2015",Racing / Driving,Behind view,,,Arcade,,,0,,,0,
Wii U,Konami's Soccer,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Nov 25, 2015",Sports,"3rd-person (Other), Side view",,,,,,0,,,0,
Wii U,Kotoba no Puzzle: Mojipittan Advance,BANDAI NAMCO Games Inc.,Namco Limited,"Mar 18, 2015","Puzzle, Strategy",Top-down,Fixed / flip-screen,,Word construction,,,0,,,0,
Wii U,Kung Fu Fight,"Nostatic Software, LLC","Nostatic Software, LLC","Aug 06, 2015",Action,Side view,2D scrolling,,"Arcade, Fighting",,,0,,[70.0],1,70.0
Wii U,Kung Fu Panda: Showdown of Legendary Legends,"Little Orbit, LLC","Vicious Cycle Software, Inc.","Dec 01, 2015",Action,Side view,2D scrolling,,Fighting,,,0,,[60.0],1,60.0
Wii U,Kung Fu Rabbit,Neko Entertainment SARL,cTools Studio,"May 02, 2013",Action,Side view,2D scrolling,,Platform,,,0,,"[80.0, 75.0, 65.0, 62.0]",4,70.5
Wii U,Kunio-kun no Dodge Ball da yo: Zenin Shūgo,"Million Co., Ltd.",Technos Japan Corp.,"Jul 16, 2014","Action, Sports",Diagonal-down,2D scrolling,Anime / Manga,Arcade,,,0,,,0,
Wii U,Kuru Kuru Kururin,Nintendo of America Inc.,"Eighting Co., Ltd.","Feb 11, 2016",Action,Top-down,2D scrolling,,Arcade,,,0,,,0,
Wii U,Kururin Paradise,"Nintendo Co., Ltd.","Eighting Co., Ltd.","Dec 09, 2015",Action,"3rd-person (Other), Top-down",,,Arcade,,,0,,,0,
Wii U,Land it Rocket,Petite Games,Petite Games,"Jul 09, 2015",Action,Side view,Fixed / flip-screen,,Arcade,,,0,,"[75.0, 65.0, 40.0]",3,60.0
Wii U,Laser Blaster,Petite Games,Petite Games,"Sep 22, 2016",Action,,,,"Arcade, Tower defense",,,0,,,0,
Wii U,Last Soldier,RandomSpin-Games S.R.L.,"38,9_Degrees","Nov 15, 2018",Action,Top-down,"2D scrolling, Fixed / flip-screen",,"Arcade, Shooter",,,0,,,0,
Wii U,Legend of Hero Tonma,"Konami Digital Entertainment, Inc.",Irem Corp.,"Oct 12, 2017",Action,Side view,,,Platform,,,0,,,0,
Wii U,The Legend of Kage,"Square Enix Co., Ltd.",Taito Corporation,"Jun 04, 2014",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Legend of Kay: Anniversary,Nordic Games GmbH,NEON Software GmbH,"Jul 29, 2015",Action,3rd-person (Other),,,Puzzle elements,,,0,,"[80.0, 72.0, 70.0, 70.0, 70.0, 65.0, 60.0]",7,69.57142857142857
Wii U,The Legend of the Mystical Ninja,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Dec 05, 2013",Action,Side view,2D scrolling,Anime / Manga,Platform,,,0,,"[90.0, 70.0]",2,80.0
Wii U,The Legend of Zelda: A Link to the Past,Nintendo of America Inc.,Nintendo EAD,"Jan 30, 2014",Action,Diagonal-down,,Anime / Manga,"Metroidvania, Puzzle elements",,,0,,"[100.0, 100.0, 70.0]",3,90.0
Wii U,The Legend of Zelda: Breath of the Wild - Expansion Pass,Nintendo of America Inc.,,"Mar 03, 2017",DLC / Add-on,,,,,,,0,,,0,
Wii U,The Legend of Zelda: Breath of the Wild,Nintendo of America Inc.,Nintendo EPD,"Mar 03, 2017",Action,Behind view,,,"Puzzle elements, RPG elements, Sandbox / open world",,[4.29],1,4.29,"[100.0, 100.0, 100.0, 100.0, 98.0, 95.0, 95.0, 92.0, 91.0, 90.0]",10,96.1
Wii U,The Legend of Zelda: Majora's Mask,Nintendo of America Inc.,Nintendo EAD,"Nov 24, 2016",Action,"1st-person, Behind view",,,"Metroidvania, Puzzle elements",,,0,,[100.0],1,100.0
Wii U,The Legend of Zelda: Ocarina of Time,Nintendo of America Inc.,Nintendo EAD,"Jul 02, 2015",Action,"1st-person, Behind view",,,"Metroidvania, Puzzle elements",,,0,,,0,
Wii U,The Legend of Zelda: Phantom Hourglass,Nintendo of America Inc.,Nintendo EAD,"May 12, 2016",Action,Diagonal-down,Fixed / flip-screen,,"Metroidvania, Puzzle elements",,,0,,,0,
Wii U,The Legend of Zelda: Skyward Sword,Nintendo of America Inc.,Nintendo EAD,"Sep 01, 2016",Action,"1st-person, Behind view",Free-roaming camera,,"Metroidvania, Puzzle elements",,,0,,,0,
Wii U,The Legend of Zelda: Spirit Tracks,Nintendo of America Inc.,Nintendo EAD,"Oct 20, 2016",Action,Diagonal-down,Fixed / flip-screen,,"Metroidvania, Puzzle elements",,,0,,[80.0],1,80.0
Wii U,The Legend of Zelda,Nintendo of America Inc.,"Nintendo Co., Ltd.","Aug 29, 2013",Action,Diagonal-down,"2D scrolling, Fixed / flip-screen",Anime / Manga,"Metroidvania, Puzzle elements",,,0,,,0,
Wii U,The Legend of Zelda: The Minish Cap,Nintendo of America Inc.,"Capcom Co., Ltd.","Jun 05, 2014",Action,Diagonal-down,2D scrolling,,"Metroidvania, Puzzle elements",,,0,,[90.0],1,90.0
Wii U,The Legend of Zelda: The Wind Waker HD - Deluxe Set (Limited Edition),Nintendo of America Inc.,Nintendo EAD,"Sep 20, 2013",Action,3rd-person (Other),,,,,,0,,,0,
Wii U,The Legend of Zelda: The Wind Waker HD (Limited Edition),Nintendo of America Inc.,Nintendo EAD,"Oct 04, 2013",Special edition,,,,,,,0,,,0,
Wii U,The Legend of Zelda: The Wind Waker HD - Premium Pack (Limited Edition),"Nintendo Co., Ltd.",,"Oct 04, 2013",Special edition,,,,,,,0,,,0,
Wii U,The Legend of Zelda: The Wind Waker,Nintendo of America Inc.,Nintendo EAD,"Oct 04, 2013",Action,"1st-person, Behind view",Free-roaming camera,,"Metroidvania, Puzzle elements",,,0,,"[100.0, 100.0, 95.0, 94.0, 90.0, 90.0, 90.0, 88.0, 84.0, 83.0]",10,91.4
Wii U,The Legend of Zelda: Twilight Princess HD (Limited Edition),"Nintendo Co., Ltd.",,"Mar 04, 2016",Special edition,,,,,,,0,,,0,
Wii U,The Legend of Zelda: Twilight Princess,Nintendo of America Inc.,Nintendo EAD,"Mar 04, 2016",Action,Behind view,,,"Metroidvania, Puzzle elements",,,0,,"[92.0, 90.0, 90.0, 90.0, 88.0, 87.0, 80.0, 80.0, 74.0]",9,85.66666666666667
Wii U,LEGO Batman 2: DC Super Heroes,Warner Bros. Interactive Entertainment Inc.,Traveller's Tales (UK) Ltd.,"May 21, 2013",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[80.0, 78.0]",2,79.0
Wii U,LEGO Batman 3: Beyond Gotham,Warner Bros. Interactive Entertainment Inc.,Traveller's Tales (UK) Ltd.,"Nov 11, 2014",Action,3rd-person (Other),,,,,,0,,"[70.0, 70.0]",2,70.0
Wii U,LEGO City: Undercover,Nintendo of America Inc.,Tt Fusion Ltd.,"Mar 18, 2013","Action, Racing / Driving",3rd-person (Other),,,Puzzle elements,,,0,,"[100.0, 83.0, 80.0, 80.0, 80.0, 80.0, 80.0, 77.0, 70.0]",9,81.11111111111111
Wii U,LEGO Dimensions,Warner Bros. Interactive Entertainment Inc.,Traveller's Tales (UK) Ltd.,"Sep 27, 2015",Action,3rd-person (Other),,,"Platform, Puzzle elements, Sandbox / open world",,,0,,"[85.0, 70.0, 70.0, 30.0]",4,63.75
Wii U,LEGO Dimensions: Adventure Time Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Sep 27, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Back to the Future Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Sep 27, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Doctor Who Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Nov 03, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Fantastic Beasts and Where to Find Them Story Pack,Warner Bros. Interactive Entertainment Inc.,,"Nov 18, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Ghostbusters Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Jan 19, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Ghostbusters Story Pack,Warner Bros. Interactive Entertainment Inc.,,"Sep 27, 2016",DLC / Add-on,,,,,,,0,,[67.0],1,67.0
Wii U,LEGO Dimensions: Midway Arcade Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Mar 15, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Mission: Impossible Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Sep 27, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Portal 2 Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Sep 27, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Sonic the Hedgehog Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Nov 18, 2016",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: Story Pack - The LEGO Batman Movie,Warner Bros. Interactive Entertainment Inc.,,"Feb 10, 2017",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: The Goonies Level Pack,Warner Bros. Interactive Entertainment Inc.,,"May 09, 2017",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Dimensions: The Simpsons Level Pack,Warner Bros. Interactive Entertainment Inc.,,"Sep 27, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,LEGO Jurassic World,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Jun 12, 2015",Action,3rd-person (Other),,,Puzzle elements,,,0,,[60.0],1,60.0
Wii U,LEGO Marvel Avengers,Warner Bros. Interactive Entertainment Inc.,Traveller's Tales (UK) Ltd.,"Jan 26, 2016",Action,3rd-person (Other),,,"Platform, Puzzle elements, Sandbox / open world",,,0,,,0,
Wii U,LEGO Marvel Super Heroes,Warner Bros. Interactive Entertainment Inc.,Traveller's Tales (UK) Ltd.,"Oct 22, 2013",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[90.0, 86.0, 85.0, 80.0, 76.0, 60.0]",6,79.5
Wii U,The LEGO Movie Videogame,Warner Bros. Interactive Entertainment Inc.,"Tt Fusion Ltd., Traveller's Tales (UK) Ltd.","Feb 07, 2014",Action,3rd-person (Other),,,Platform,,,0,,"[80.0, 76.0, 70.0]",3,75.33333333333333
Wii U,LEGO Star Wars: The Force Awakens,Warner Bros. Interactive Entertainment Inc.,Tt Fusion Ltd.,"Jun 28, 2016",Action,3rd-person (Other),,,Platform,,,0,,[70.0],1,70.0
Wii U,LEGO The Hobbit,Warner Bros. Interactive Entertainment Inc.,Traveller's Tales (UK) Ltd.,"Apr 22, 2014",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[80.0, 40.0]",2,60.0
Wii U,Letter Quest: Remastered,Digerati Distribution & Marketing LLC,"Bacon Bandit Games, Saturnine Games","Sep 08, 2016","Puzzle, Role-playing (RPG)",Side view,,,Word construction,,,0,,,0,
Wii U,The Letter,TreeFall Studios L.L.C.,TreeFall Studios L.L.C.,"Jul 10, 2014",Adventure,1st-person,,,,,,0,,"[42.0, 10.0]",2,26.0
Wii U,Level 22: Gary's Misadventure,Moving Player SAS,Noego,"Jan 28, 2016",Action,Diagonal-down,2D scrolling,,Stealth,,,0,,[70.0],1,70.0
Wii U,Life Force,"Konami Digital Entertainment, Inc.",Konami Industry Co. Ltd.,"Aug 21, 2014",Action,Side view,2D scrolling,,"Arcade, Shooter",,,0,,,0,
Wii U,Life of Pixel,Super Icon Ltd,Super Icon Ltd,"Jun 18, 2015",Action,Side view,2D scrolling,,Platform,,,0,,"[85.0, 70.0, 60.0]",3,71.66666666666667
Wii U,Little Inferno,"Tomorrow Corporation, LLC","Tomorrow Corporation, LLC","Nov 18, 2012",Simulation,1st-person,,,Puzzle elements,,,0,,"[92.0, 85.0, 80.0, 80.0, 66.0, 60.0, 60.0, 60.0, 60.0, 60.0]",10,70.3
Wii U,Little Ninja Brothers,Culture Brain Inc.,Culture Brain Inc.,"Jan 26, 2017","Action, Role-playing (RPG)","Side view, Top-down","2D scrolling, Fixed / flip-screen",,Fighting,,,0,,,0,
Wii U,Live a Live,"Square Enix Co., Ltd.","Square Co., Ltd.","Jun 24, 2015",Role-playing (RPG),Top-down,,,,,,0,,,0,
Wii U,Lode Runner,"Konami Digital Entertainment, Inc.","Brøderbund Software, Inc.","Dec 04, 2014","Action, Puzzle",Side view,Fixed / flip-screen,,Platform,,,0,,,0,
Wii U,Lone Survivor: The Director's Cut,Curve Digital Publishing Limited,superflat games,"Oct 16, 2014","Action, Adventure",Side view,,,"Puzzle elements, Survival horror",,,0,,"[85.0, 80.0, 80.0, 80.0, 65.0]",5,78.0
Wii U,Lords of Thunder,"Konami Digital Entertainment, Inc.","Hudson Soft Company, Ltd., Red Company Corporation","Nov 09, 2017",Action,Side view,,Anime / Manga,Shooter,,,0,,,0,
Wii U,Lost in Shadow,"Konami Digital Entertainment, Inc.","Hudson Soft Company, Ltd.","Oct 27, 2016",Action,Side view,2D scrolling,,"Platform, Puzzle elements",,,0,,,0,
Wii U,Lost Reavers,BANDAI NAMCO Entertainment America Inc.,BANDAI NAMCO Games Inc.,"Apr 28, 2016",Role-playing (RPG),1st-person,,,Action RPG,,,0,,"[50.0, 36.0]",2,43.0
Wii U,Lovely Planet,tinyBuild LLC,QUICKTEQUILA,"Apr 05, 2016",Action,1st-person,,,"Platform, Shooter",,,0,,[70.0],1,70.0
Wii U,Lucadian Chronicles,Dark Roast Entertainment,Dark Roast Entertainment,"Dec 11, 2014","Role-playing (RPG), Strategy",,,,Trading / collectible card,,,0,,[80.0],1,80.0
Wii U,Lucentek: Activate,,,"Nov 19, 2015","Action, Racing / Driving","1st-person, Behind view",,,Shooter,,,0,,,0,
Wii U,Lucentek: Beyond,Lucentek,Lucentek,"Feb 02, 2017",Role-playing (RPG),1st-person,,,Timed input,,,0,,,0,
Wii U,Lufia: The Ruins of Lore,Taito Corporation,"Neverland Co., Ltd.","Aug 17, 2016",Role-playing (RPG),Top-down,,Anime / Manga,Japanese-style RPG (JRPG),,,0,,,0,
Wii U,Luv Me Buddies Wonderland,Oxygene S.r.l,Oxygene S.r.l,"May 29, 2014","Action, Educational",,,,"Mini-games, Party game",,,0,,[20.0],1,20.0
Wii U,Mach Rider,Nintendo of America Inc.,"HAL Laboratory, Inc.","May 01, 2014","Action, Racing / Driving",Behind view,,,Shooter,,,0,,,0,
Wii U,Magical Tree,"Konami Digital Entertainment Co., Ltd.",Konami Industry Co. Ltd.,"Aug 19, 2015",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,,0,
Wii U,Magical Vacation,"Nintendo Co., Ltd.",Brownie Brown Inc.,"Aug 19, 2015","Adventure, Role-playing (RPG)",3rd-person (Other),Isometric,Anime / Manga,,,,0,,,0,
Wii U,MagMax,HAMSTER Corporation,"Nihon Bussan Co., Ltd.","Sep 14, 2016",Action,"Diagonal-down, Side view",2D scrolling,,Shooter,,,0,,,0,
Wii U,Mahjong,Sanuk Games SARL,Sanuk Games SARL,"Oct 13, 2016",Puzzle,1st-person,,,"Cards / tiles, Tile matching puzzle",,,0,,,0,
Wii U,Mahjong Deluxe 3,"EnsenaSoft, S.A. de C.V.","EnsenaSoft, S.A. de C.V.","Mar 16, 2017",Puzzle,"3rd-person (Other), Top-down",,,"Cards / tiles, Tile matching puzzle",,,0,,,0,
Wii U,Majin Tensei,"Atlus Co., Ltd.","Atlus Co., Ltd.","Jul 15, 2015","Role-playing (RPG), Strategy",Top-down,,,,,,0,,,0,
Wii U,Majin Tensei II: Spiral Nemesis,"Atlus Co., Ltd.","Atlus Co., Ltd.","Jun 01, 2016","Role-playing (RPG), Strategy",,Isometric,,,,,0,,,0,
Wii U,Mappy,Namco Bandai Games Inc.,Namco Limited,"May 15, 2013",Action,Side view,2D scrolling,,"Arcade, Platform",,,0,,,0,
Wii U,Mappy-Land,BANDAI NAMCO Games America Inc.,"Tose Co., Ltd.","Feb 05, 2015",Action,Side view,2D scrolling,,Platform,,,0,,,0,
Wii U,Mario Bros.,Nintendo of America Inc.,"Nintendo Co., Ltd.","Jun 20, 2013",Action,Side view,Fixed / flip-screen,,"Arcade, Platform",,,0,,,0,
Wii U,Mario Golf,Nintendo of America Inc.,Camelot Software Planning,"Sep 03, 2015",Sports,Behind view,,,,,,0,,,0,
Wii U,Mario Golf: Advance Tour,Nintendo of America Inc.,Camelot Software Planning,"Sep 25, 2014",Sports,"Behind view, Top-down",,,RPG elements,,,0,,[60.0],1,60.0
Wii U,Mario Hoops 3 on 3,Nintendo of America Inc.,"Square Enix Co., Ltd.","Nov 03, 2016",Sports,3rd-person (Other),,,,,,0,,,0,
Wii U,Mario Kart 64,Nintendo of America Inc.,Nintendo EAD,"Dec 29, 2016",Racing / Driving,Behind view,,,Arcade,,,0,,"[80.0, 70.0]",2,75.0
Wii U,Mario Kart 8,Nintendo of America Inc.,Nintendo EAD,"May 30, 2014",Racing / Driving,Behind view,,,Arcade,,[4.57],1,4.57,"[93.0, 92.0, 91.0, 90.0, 90.0, 90.0, 88.0, 85.0, 80.0, 75.0]",10,87.4
Wii U,Mario Kart 8: Animal Crossing × Mario Kart 8,Nintendo of America Inc.,,"Apr 23, 2015",DLC / Add-on,,,,,,,0,,,0,
Wii U,Mario Kart 8 (Limited Edition),Nintendo of Europe GmbH,Nintendo EAD,"May 30, 2014",Special edition,,,,,,,0,,,0,
