platform,title,published by,developed by,released,genre,perspective,visual,art,gameplay,interface,userReviews,userReviewCount,averageUserReview,criticReviews,criticReviewCount,averageCriticReview
Gamecube,Tetris Worlds,THQ Inc.,"Blue Planet Software, Inc., Radical Entertainment Inc.","Jun 26, 2002","Action, Puzzle",Side view,Fixed / flip-screen,,Falling block puzzle,,,0,,"[60.0, 60.0, 60.0, 60.0, 55.0, 51.0, 50.0, 50.0, 49.0, 40.0]",10,53.5
Gamecube,Tiger Woods PGA Tour 06,"Electronic Arts, Inc.",Electronic Arts Redwood Shores Studio,"Sep 20, 2005",Sports,Behind view,,,,,[3.67],1,3.67,"[90.0, 85.0, 83.0, 82.0, 80.0, 80.0, 80.0, 80.0, 79.0]",9,82.11111111111111
Gamecube,Tiger Woods PGA Tour 2003,"Electronic Arts, Inc.",Electronic Arts Redwood Shores Studio,"Nov 01, 2002",Sports,Behind view,,,,,,0,,"[90.0, 89.0, 87.0, 85.0, 83.0, 83.0, 80.0, 75.0, 75.0]",9,83.0
Gamecube,Tiger Woods PGA Tour 2004,"Electronic Arts, Inc.",Electronic Arts Redwood Shores Studio,"Sep 22, 2003",Sports,Behind view,,,,,,0,,"[100.0, 100.0, 100.0, 90.0, 88.0, 87.0, 86.0, 80.0, 80.0, 80.0]",10,89.1
Gamecube,Tiger Woods PGA Tour 2005,"Electronic Arts, Inc.",Electronic Arts Redwood Shores Studio,"Sep 20, 2004",Sports,Behind view,,,,,,0,,"[90.0, 90.0, 89.0, 88.0, 88.0, 88.0, 85.0, 85.0, 85.0, 83.0]",10,87.1
Gamecube,TimeSplitters 2,"Eidos Interactive, Inc.",Free Radical Design Ltd.,"Oct 25, 2002",Action,1st-person,,,"Arcade, Shooter",,"[3.88, 4.43, 4.43]",3,4.246666666666666,"[100.0, 95.0, 91.0, 90.0, 90.0, 85.0, 83.0, 82.0, 80.0, 80.0]",10,87.6
Gamecube,TimeSplitters: Future Perfect,"Electronic Arts, Inc.",Free Radical Design Ltd.,"Mar 21, 2005",Action,1st-person,,,Shooter,,,0,,"[95.0, 90.0, 88.0, 85.0, 85.0, 84.0, 83.0, 82.0, 75.0, 70.0]",10,83.7
Gamecube,TMNT,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Mar 20, 2007",Action,3rd-person (Other),,,Platform,,,0,,"[66.0, 60.0, 50.0, 50.0, 50.0, 45.0]",6,53.5
Gamecube,TMNT: Mutant Melee,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Hawaii, Inc.","Mar 16, 2005",Action,3rd-person (Other),,,Fighting,,[1.83],1,1.83,"[90.0, 65.0, 55.0, 55.0, 50.0, 45.0, 43.0, 33.0, 30.0, 25.0]",10,49.1
Gamecube,Tom and Jerry in War of the Whiskers,"NewKidCo, Inc.",VIS Entertainment plc,"Jan 04, 2003",Action,,Isometric,,Fighting,,[4.2],1,4.2,[53.0],1,53.0
Gamecube,Tom Clancy's Ghost Recon,Ubi Soft Entertainment Software,"Red Storm Entertainment, Inc.","Feb 12, 2003","Action, Simulation, Strategy",1st-person,,,Shooter,,,0,,"[78.0, 75.0, 75.0, 64.0, 60.0, 60.0, 58.0, 55.0, 52.0, 45.0]",10,62.2
Gamecube,Tom Clancy's Ghost Recon 2: 2007 - First Contact,"Ubisoft, Inc.","Shanghai UBIsoft Computer Software Co., Ltd.","Mar, 2005",Action,"1st-person, Behind view",,,Shooter,,,0,,"[70.0, 69.0, 68.0, 60.0, 60.0, 60.0, 56.0, 53.0, 50.0, 45.0]",10,59.1
Gamecube,Tom Clancy's Rainbow Six 3,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Jun, 2004",Action,1st-person,,,"Shooter, Tactical shooter",,,0,,"[84.0, 80.0, 70.0, 70.0, 70.0, 69.0, 65.0, 65.0, 62.0, 60.0]",10,69.5
Gamecube,Tom Clancy's Rainbow Six: Lockdown,"Ubisoft, Inc.","Red Storm Entertainment, Inc.","Sep 27, 2005",Action,1st-person,,,"Shooter, Tactical shooter",,,0,,"[89.0, 78.0, 76.0, 75.0, 74.0, 65.0, 63.0, 50.0, 44.0]",9,68.22222222222223
Gamecube,Tom Clancy's Splinter Cell,Ubi Soft Entertainment Software,Ubi Soft Entertainment Inc.,"Apr 11, 2003",Action,"1st-person, Behind view",,,Stealth,,,0,,"[95.0, 95.0, 94.0, 92.0, 91.0, 90.0, 90.0, 90.0, 90.0, 90.0]",10,91.7
Gamecube,Tom Clancy's Splinter Cell: Chaos Theory,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Mar 28, 2005",Action,Behind view,,,Stealth,,,0,,"[100.0, 93.0, 90.0, 88.0, 87.0, 85.0, 85.0, 70.0, 67.0, 40.0]",10,80.5
Gamecube,Tom Clancy's Splinter Cell: Chaos Theory (Limited Collector's Edition),"Ubisoft, Inc.",,"Mar 28, 2005",Special edition,,,,,,,0,,,0,
Gamecube,Tom Clancy's Splinter Cell: Double Agent,"Ubisoft, Inc.",Ubisoft Entertainment Inc.,"Oct 26, 2006",Action,"1st-person, 3rd-person (Other)",,,"Shooter, Stealth",,,0,,"[90.0, 84.0, 84.0, 76.0, 61.0, 60.0, 53.0, 50.0]",8,69.75
Gamecube,Tom Clancy's Splinter Cell: Pandora Tomorrow,"Ubisoft, Inc.","Shanghai UBIsoft Computer Software Co., Ltd., Ubisoft Annecy SAS","Jul 15, 2004",Action,Behind view,,,Stealth,,,0,,"[94.0, 87.0, 80.0, 80.0, 78.0, 70.0, 61.0, 60.0, 60.0, 60.0]",10,73.0
Gamecube,Tonka Rescue Patrol,"TDK Mediactive, Inc.","Lucky Chicken Games, Inc.","Nov, 2003","Action, Racing / Driving",Top-down,,,,,,0,,,0,
Gamecube,Tony Hawk's American Wasteland,"Activision Publishing, Inc.","Neversoft Entertainment, Inc.","Oct 18, 2005",Sports,Behind view,,,,,,0,,"[90.0, 90.0, 87.0, 87.0, 86.0, 82.0, 81.0, 80.0, 80.0, 75.0]",10,83.8
Gamecube,Tony Hawk's Pro Skater 3,"Activision Publishing, Inc.","Neversoft Entertainment, Inc.","Nov 18, 2001",Sports,Behind view,,,Tricks / stunts,,,0,,"[100.0, 95.0, 93.0, 90.0, 90.0, 90.0, 88.0, 88.0, 87.0, 84.0]",10,90.5
Gamecube,Tony Hawk's Pro Skater 4,"Activision Publishing, Inc.","Neversoft Entertainment, Inc.","Oct 23, 2002",Sports,Behind view,,,Tricks / stunts,,"[3.75, 4.5]",2,4.125,"[96.0, 93.0, 93.0, 93.0, 91.0, 91.0, 90.0, 90.0, 80.0, 70.0]",10,88.7
Gamecube,Tony Hawk's Underground,"Activision Publishing, Inc.","Neversoft Entertainment, Inc.","Oct 28, 2003",Sports,Behind view,,,Tricks / stunts,,[4.86],1,4.86,"[95.0, 93.0, 92.0, 91.0, 88.0, 87.0, 85.0, 85.0, 83.0, 80.0]",10,87.9
Gamecube,Tony Hawk's Underground 2,"Activision Publishing, Inc.","Neversoft Entertainment, Inc.","Oct 04, 2004",Sports,Behind view,,,,,[3.67],1,3.67,"[98.0, 91.0, 90.0, 88.0, 86.0, 86.0, 85.0, 84.0, 83.0, 83.0]",10,87.4
Gamecube,Top Angler,Xicat Interactive,"SIMS Co., Ltd.",2003,Sports,3rd-person (Other),,,,,,0,,,0,
Gamecube,Top Gun: Combat Zones,"Mastiff, LLC",Digital Integration Ltd.,"Oct 20, 2002",Simulation,"1st-person, Behind view",,,,,,0,,"[72.0, 69.0, 68.0, 56.0, 50.0, 48.0, 40.0]",7,57.57142857142857
Gamecube,The Tower of Druaga,Namco Limited,Namco Limited,"Dec 05, 2003",Action,Top-down,,,"Arcade, Puzzle elements",,,0,,,0,
Gamecube,TransWorld Surf,"Infogrames, Inc.","Angel Studios, Inc.","Mar, 2003",Sports,Behind view,,,,,,0,,"[79.0, 79.0, 71.0, 55.0, 40.0]",5,64.8
Gamecube,Trigger Man,"Crave Entertainment, Inc.",WNT Games,2004,Action,3rd-person (Other),,,Shooter,,,0,,[20.0],1,20.0
Gamecube,True Crime: New York City,"Activision Publishing, Inc.","Luxoflux Corp., Z-Axis, Ltd.","Nov 16, 2005",Action,Behind view,,,Shooter,,,0,,"[88.0, 80.0, 78.0, 72.0, 70.0, 65.0, 58.0, 46.0, 46.0, 45.0]",10,64.8
Gamecube,True Crime: Streets of LA,"Activision Publishing, Inc.",Luxoflux Corp.,"Nov 04, 2003","Action, Racing / Driving",Behind view,,,"Fighting, Sandbox / open world, Shooter",,,0,,"[95.0, 86.0, 86.0, 85.0, 81.0, 80.0, 75.0, 72.0, 70.0, 50.0]",10,78.0
Gamecube,Tube Slider,"NEC Interchannel, Ltd.","NDCube Co., Ltd.","Apr 18, 2003","Action, Racing / Driving",Behind view,,,,,,0,,"[78.0, 75.0, 75.0, 66.0, 64.0, 61.0, 60.0, 60.0, 58.0, 56.0]",10,65.3
Gamecube,Turok: Evolution,"Acclaim Entertainment, Inc.",Acclaim Studios Austin,"Sep 01, 2002",Action,1st-person,,,Shooter,,,0,,"[84.0, 80.0, 75.0, 73.0, 71.0, 70.0, 70.0, 70.0, 69.0, 58.0]",10,72.0
Gamecube,Ty2 the Tasmanian Tiger: Bush Rescue,"Electronic Arts, Inc.",Krome Studios Pty Ltd.,"Oct 12, 2004","Action, Racing / Driving",3rd-person (Other),,,Platform,,,0,,"[80.0, 79.0, 76.0, 75.0, 70.0, 70.0, 70.0, 70.0, 68.0, 60.0]",10,71.8
Gamecube,Ty3 the Tasmanian Tiger: Night of the Quinkan,"Activision Publishing, Inc.",Krome Studios Pty Ltd.,"Oct 11, 2005","Action, Racing / Driving",3rd-person (Other),,,"Arcade, Platform, Puzzle elements",,,0,,"[83.0, 80.0, 75.0, 69.0, 60.0, 60.0]",6,71.16666666666667
Gamecube,Ty the Tasmanian Tiger,"Electronic Arts, Inc.",Krome Studios Pty Ltd.,"Oct 08, 2002",Action,Behind view,,,Platform,,,0,,"[82.0, 78.0, 75.0, 75.0, 70.0, 70.0, 68.0, 63.0, 60.0]",9,71.22222222222223
Gamecube,UEFA Champions League 2004-2005,"Electronic Arts, Inc.",Electronic Arts Canada,"Feb 02, 2005",Sports,,,,,,,0,,"[90.0, 84.0, 80.0, 77.0, 72.0, 72.0, 70.0, 45.0]",8,73.75
Gamecube,UFC: Throwdown,"Crave Entertainment, Inc.",Opus Corp.,"Jul 29, 2002",Sports,3rd-person (Other),,,,,,0,,"[75.0, 75.0, 70.0, 69.0, 67.0, 64.0, 60.0, 51.0]",8,66.375
Gamecube,Ultimate Muscle: Legends vs. New Generation,"Bandai America, Inc.",AKI Corporation,"Jun 05, 2003","Action, Sports",3rd-person (Other),,Anime / Manga,Fighting,,,0,,"[100.0, 90.0, 87.0, 81.0, 80.0, 80.0, 78.0, 71.0, 67.0, 60.0]",10,79.4
Gamecube,Ultimate Spider-Man,"Activision Publishing, Inc.",Treyarch Corporation,"Sep 22, 2005",Action,Behind view,,,,,,0,,"[88.0, 84.0, 84.0, 81.0, 80.0, 80.0, 80.0, 80.0, 71.0, 70.0]",10,79.8
Gamecube,Universal Studios Theme Parks Adventure,"Kotobuki System Co., Ltd.",Nai'a Digital Works,"Dec 19, 2001","Action, Simulation",3rd-person (Other),,,"Puzzle elements, Quick Time Events (QTEs)",,[4.5],1,4.5,"[60.0, 40.0, 40.0, 40.0, 38.0, 38.0, 35.0, 24.0, 24.0, 20.0]",10,35.9
Gamecube,The Urbz: Sims in the City,"Electronic Arts, Inc.",Maxis Software Inc.,"Nov 09, 2004",Simulation,3rd-person (Other),,,Life / social simulation,,,0,,"[88.0, 80.0, 80.0, 80.0, 79.0, 75.0, 73.0, 70.0, 69.0, 60.0]",10,75.4
Gamecube,Vexx,"Acclaim Entertainment, Inc.",Acclaim Studios Austin,"Feb 10, 2003",Action,Behind view,,,Platform,,,0,,"[84.0, 82.0, 80.0, 78.0, 75.0, 73.0, 72.0, 67.0, 65.0, 63.0]",10,73.9
Gamecube,Viewtiful Joe,"Capcom Entertainment, Inc.",Capcom Production Studio 4,"Oct 07, 2003",Action,Side view,,,"Beat 'em up / brawler, Platform",,"[3.83, 4.83, 4.33, 3.83]",4,4.205,"[100.0, 100.0, 95.0, 95.0, 93.0, 92.0, 90.0, 90.0, 90.0, 89.0]",10,93.4
Gamecube,Viewtiful Joe 2,"Capcom Entertainment, Inc.","Clover Studio Co., Ltd.","Nov 17, 2004",Action,Side view,,,"Beat 'em up / brawler, Platform",,,0,,"[90.0, 90.0, 90.0, 88.0, 86.0, 83.0, 80.0, 80.0, 80.0, 65.0]",10,83.2
Gamecube,Viewtiful Joe: Red Hot Rumble,"Capcom Entertainment, Inc.","Clover Studio Co., Ltd.","Nov 08, 2005",Action,3rd-person (Other),,,"Arcade, Fighting",,,0,,"[72.0, 70.0, 70.0, 65.0, 64.0, 60.0, 60.0, 60.0, 50.0, 40.0]",10,61.1
Gamecube,Virtua Quest,"SEGA of America, Inc.","SEGA-AM2 Co., LTD., Tose Co., Ltd.","Jan, 2005",Action,3rd-person (Other),,,"Fighting, RPG elements",,,0,,"[70.0, 66.0, 61.0, 57.0, 50.0, 49.0, 33.0]",7,55.142857142857146
Gamecube,Virtua Striker 2002,"SEGA of America, Inc.","Amusement Vision, Ltd.","May 21, 2002",Sports,Diagonal-down,,,,,,0,,"[78.0, 70.0, 69.0, 69.0, 67.0, 65.0, 65.0, 55.0, 55.0, 51.0]",10,64.4
Gamecube,V-Rally 3,Atari Europe S.A.S.U.,Eden Studios,"Jun 26, 2003",Racing / Driving,"1st-person, Behind view",,,,,,0,,"[85.0, 81.0, 77.0, 75.0, 74.0, 73.0, 70.0]",7,76.42857142857143
Gamecube,Wallace & Gromit in Project Zoo,"BAM! Entertainment, Inc.",Frontier Developments Ltd.,"Oct 14, 2003",Action,3rd-person (Other),,,"Platform, Puzzle elements",,,0,,"[72.0, 70.0, 70.0, 67.0, 65.0, 60.0, 60.0, 50.0, 40.0]",9,61.55555555555556
Gamecube,"WarioWare, Inc.: Mega Party Game$!",Nintendo of America Inc.,"Intelligent Systems Co., Ltd., Nintendo R&D1","Apr 06, 2004",Action,1st-person,,,"Board game, Mini-games, Tricks / stunts",,[4.57],1,4.57,"[86.0, 80.0, 75.0, 75.0, 70.0, 70.0, 70.0, 70.0, 60.0, 55.0]",10,71.1
Gamecube,Wario World,Nintendo of America Inc.,"Treasure Co., Ltd.","Jun 23, 2003",Action,Diagonal-down,,,Platform,,[4.0],1,4.0,"[90.0, 85.0, 83.0, 80.0, 70.0, 70.0, 70.0, 70.0, 67.0, 60.0]",10,74.5
Gamecube,Wave Race: Blue Storm,Nintendo of America Inc.,Nintendo Software Technology Corporation,"Nov 18, 2001",Racing / Driving,"1st-person, 3rd-person (Other)",,,Tricks / stunts,,[3.2],1,3.2,"[87.0, 85.0, 85.0, 80.0, 80.0, 80.0, 80.0, 78.0, 70.0, 67.0]",10,79.2
Gamecube,Whirl Tour,"Crave Entertainment, Inc., Vivendi Universal Games, Inc.",Papaya Studio Corporation,"Nov 12, 2002","Action, Sports",3rd-person (Other),,,Tricks / stunts,,,0,,"[86.0, 75.0, 65.0, 62.0, 62.0, 51.0, 50.0]",7,64.42857142857143
Gamecube,World Racing,"TDK Mediactive, Inc.",Synetic GmbH,"Mar 31, 2004","Racing / Driving, Simulation","1st-person, Behind view",,,,,,0,,"[63.0, 55.0, 30.0]",3,49.333333333333336
Gamecube,World Series of Poker,"Activision Publishing, Inc.","Left Field Productions, Inc.","Sep 14, 2005","Gambling, Strategy","3rd-person (Other), Top-down",,,Cards / tiles,,,0,,"[80.0, 58.0, 35.0]",3,57.666666666666664
Gamecube,World Soccer: Winning Eleven 6 International,Konami Corporation,"Konami Computer Entertainment Tokyo, Inc.","Jan 30, 2003",Sports,Diagonal-down,2D scrolling,,Managerial / business simulation,,,0,,"[92.0, 90.0]",2,91.0
Gamecube,Worms 3D,"Acclaim Entertainment, Inc.",Team17 Software Limited,"Mar 15, 2004",Strategy,"1st-person, Behind view, Top-down",,,Artillery,,[4.4],1,4.4,"[89.0, 85.0, 82.0, 80.0, 75.0, 73.0, 70.0, 70.0, 70.0, 70.0]",10,76.4
Gamecube,Worms Blast,Ubi Soft Entertainment Software,Team17 Software Limited,"Oct 24, 2002","Action, Puzzle",Side view,Fixed / flip-screen,,Tile matching puzzle,,"[4.8, 1.33]",2,3.065,"[90.0, 80.0, 76.0, 72.0, 71.0, 60.0, 58.0, 58.0, 55.0, 30.0]",10,65.0
Gamecube,Wreckless: The Yakuza Missions,"Activision Publishing, Inc.",Bunkasha Games,"Nov 12, 2002","Action, Racing / Driving","1st-person, 3rd-person (Other)",,,,,,0,,"[70.0, 68.0, 60.0, 59.0, 55.0, 54.0, 51.0, 37.0, 20.0]",9,52.666666666666664
Gamecube,WTA Tour Tennis,Konami of Europe GmbH,"Konami Computer Entertainment Osaka Co., Ltd.","Sep 30, 2002",Sports,Diagonal-down,,,,,,0,,"[56.0, 25.0]",2,40.5
Gamecube,WWE Crush Hour,THQ Inc.,Pacific Coast Power and Light,"Mar 19, 2003","Action, Racing / Driving",3rd-person (Other),,,Shooter,,,0,,"[70.0, 68.0, 65.0, 62.0, 61.0, 57.0, 45.0, 40.0, 40.0, 30.0]",10,53.8
Gamecube,WWE Day of Reckoning,THQ Inc.,Yuke's Co. Ltd.,"Aug 31, 2004",Sports,3rd-person (Other),,,,,,0,,"[83.0, 83.0, 82.0, 82.0, 80.0, 80.0, 79.0, 78.0, 71.0, 50.0]",10,76.8
Gamecube,WWE Day of Reckoning 2,THQ Inc.,Yuke's Co. Ltd.,"Aug 29, 2005","Action, Sports",3rd-person (Other),,,Fighting,,,0,,"[86.0, 85.0, 85.0, 80.0, 78.0, 75.0, 72.0, 70.0, 67.0, 60.0]",10,75.8
Gamecube,WWE WrestleMania X8,THQ Inc.,Yuke's Co. Ltd.,"Jun 10, 2002",Sports,3rd-person (Other),,,,,,0,,"[79.0, 75.0, 72.0, 71.0, 70.0, 65.0, 60.0, 55.0, 50.0, 50.0]",10,64.7
Gamecube,WWE WrestleMania XIX,THQ Inc.,Yuke's Co. Ltd.,"Sep 08, 2003",Sports,3rd-person (Other),,,,,,0,,"[88.0, 80.0, 80.0, 80.0, 78.0, 78.0, 76.0, 71.0, 60.0, 40.0]",10,73.1
Gamecube,X2: Wolverine's Revenge,"Activision Publishing, Inc.",GenePool Software,"Apr 15, 2003",Action,Behind view,,,,,,0,,"[100.0, 76.0, 75.0, 74.0, 70.0, 67.0, 63.0, 62.0, 58.0, 33.0]",10,67.8
Gamecube,XGIII: Extreme G Racing,"Acclaim Entertainment, Inc.",Acclaim Studios Cheltenham,"Nov 27, 2001","Action, Racing / Driving",Behind view,,,,,,0,,"[92.0, 89.0, 85.0, 85.0, 84.0, 83.0, 82.0, 82.0, 75.0, 75.0]",10,83.2
Gamecube,XGRA: Extreme G Racing Association,"Acclaim Entertainment, Inc.",Acclaim Studios Cheltenham,"Nov, 2003","Action, Racing / Driving",Behind view,,,,,,0,,"[83.0, 80.0, 75.0, 75.0, 75.0, 74.0, 73.0, 72.0, 71.0]",9,75.33333333333333
Gamecube,XIII,"Ubisoft, Inc.",Ubisoft Paris Studios SARL,"Nov 25, 2003",Action,1st-person,,,Shooter,,[3.71],1,3.71,"[96.0, 92.0, 85.0, 83.0, 80.0, 80.0, 80.0, 75.0, 70.0, 60.0]",10,80.1
Gamecube,X-Men: Legends,"Activision Publishing, Inc.",Raven Software Corporation,"Sep 21, 2004",Role-playing (RPG),Diagonal-down,"2D scrolling, Isometric",,Action RPG,,,0,,"[94.0, 90.0, 90.0, 89.0, 84.0, 83.0, 82.0, 82.0, 82.0, 60.0]",10,83.6
Gamecube,X-Men: Legends II - Rise of Apocalypse,"Activision Publishing, Inc.",Raven Software Corporation,"Sep 21, 2005",Role-playing (RPG),Diagonal-down,2D scrolling,,Action RPG,,,0,,"[90.0, 90.0, 90.0, 82.0, 81.0, 80.0, 80.0, 79.0, 78.0, 60.0]",10,81.0
Gamecube,X-Men: Next Dimension,"Activision Publishing, Inc.",Paradox Development,"Oct 15, 2002",Action,Side view,2D scrolling,,Fighting,,,0,,"[78.0, 75.0, 73.0, 70.0, 64.0, 58.0, 54.0, 50.0, 41.0, 40.0]",10,60.3
Gamecube,X-Men: The Official Game,"Activision Publishing, Inc.","Z-Axis, Ltd.","May 16, 2006",Action,Side view,2D scrolling,,"Beat 'em up / brawler, Hack and slash",,,0,,"[75.0, 70.0, 59.0, 56.0, 54.0, 50.0, 45.0, 40.0, 35.0, 25.0]",10,50.9
Gamecube,Xump: The Final Run,Retroguru,,"May 14, 2015",Puzzle,Top-down,Fixed / flip-screen,,Arcade,,,0,,,0,
Gamecube,Yu-Gi-Oh!: The Falsebound Kingdom,"Konami Digital Entertainment, Inc.","Konami Computer Entertainment Japan, Inc.","Nov 04, 2003","Role-playing (RPG), Strategy",3rd-person (Other),,Anime / Manga,,,,0,,"[79.0, 78.0, 66.0, 49.0, 46.0, 40.0, 35.0, 31.0, 30.0, 25.0]",10,47.9
Gamecube,Zapper: One Wicked Cricket!,"Infogrames, Inc.",Blitz Games Ltd,"Nov 05, 2002",Action,3rd-person (Other),,,,,,0,,"[89.0, 80.0, 71.0, 65.0, 60.0, 60.0, 55.0, 45.0, 40.0, 32.0]",10,59.7
Gamecube,Zatch Bell!: Mamodo Battles,Bandai Games Inc.,"Eighting Co., Ltd.","Oct 19, 2005",Action,3rd-person (Other),,Anime / Manga,Fighting,,,0,,[70.0],1,70.0
Gamecube,Zatch Bell!: Mamodo Fury,Namco Bandai Games America Inc.,Mechanic Arms,"Dec 12, 2006",Action,Behind view,,Anime / Manga,Fighting,,,0,,"[55.0, 48.0, 30.0]",3,44.333333333333336
Gamecube,Zoids: Battle Legends,"Atari, Inc.","Shoeisha Co., Ltd.","Sep 04, 2004",Action,3rd-person (Other),,Anime / Manga,Fighting,,,0,,"[70.0, 50.0]",2,60.0
Gamecube,ZooCube,"Acclaim Entertainment, Inc.",PuzzleKings LLP,"Jun 04, 2002",Puzzle,Diagonal-down,Fixed / flip-screen,,"Falling block puzzle, Tile matching puzzle",,,0,,"[90.0, 74.0, 71.0, 71.0, 70.0, 65.0, 60.0, 59.0, 53.0, 50.0]",10,66.3
